,source_test,target_text
3474,-6.52783,0.00146
17155,7.15386,0.99922
2608,-7.39387,0.00061
16603,6.60183,0.99864
7133,-2.86864,0.05373
10119,0.11751,0.52934
12469,2.46762,0.92184
7267,-2.73464,0.06096
16003,6.0018,0.99753
29,-9.973,5e-05
4743,-5.25876,0.00517
14346,4.34472,0.98719
2806,-7.19586,0.00075
19540,9.53898,0.99993
14604,4.60273,0.99008
5249,-4.75274,0.00855
8642,-1.35957,0.20431
6790,-3.21166,0.03873
14908,4.90675,0.99266
18346,8.34492,0.99976
3392,-6.60983,0.00135
3276,-6.72584,0.0012
10730,0.72854,0.67448
8269,-1.73259,0.15026
6035,-3.9667,0.01858
16886,6.88484,0.99898
9695,-0.30652,0.42397
7840,-2.16161,0.10325
10301,0.29951,0.57432
8710,-1.29156,0.21559
3743,-6.25881,0.00191
7409,-2.59263,0.06961
4979,-5.02275,0.00654
11511,1.50958,0.819
3515,-6.48682,0.00152
6818,-3.18366,0.03979
7737,-2.26461,0.0941
8511,-1.49057,0.18384
2740,-7.26186,0.0007
2162,-7.83989,0.00039
8445,-1.55658,0.17414
13402,3.40067,0.96773
9927,-0.0745,0.48138
12089,2.0876,0.88969
8489,-1.51258,0.18056
2805,-7.19686,0.00075
7249,-2.75264,0.05994
5954,-4.0477,0.01716
3348,-6.65383,0.00129
542,-9.45997,8e-05
17547,7.54588,0.99947
12377,2.37562,0.91495
1849,-8.15291,0.00029
11993,1.9916,0.87991
13055,3.05365,0.95494
11902,1.9006,0.86996
8885,-1.11656,0.24665
8051,-1.9506,0.12449
816,-9.18596,0.0001
2115,-7.88689,0.00038
2228,-7.77389,0.00042
16221,6.21981,0.99801
5229,-4.77274,0.00839
11559,1.55758,0.82601
18558,8.55693,0.99981
7382,-2.61963,0.06789
2037,-7.9649,0.00035
6676,-3.32567,0.0347
10017,0.0155,0.50388
11401,1.39957,0.80212
1503,-8.49892,0.0002
8220,-1.78159,0.14411
11381,1.37957,0.79892
12266,2.26461,0.9059
12325,2.32362,0.91081
4831,-5.17076,0.00565
5813,-4.18871,0.01494
465,-9.53698,7e-05
1058,-8.94395,0.00013
9943,-0.0585,0.48538
4609,-5.39277,0.00453
383,-9.61898,7e-05
8818,-1.18356,0.23441
3370,-6.63183,0.00132
7780,-2.22161,0.09783
12107,2.10561,0.89145
12012,2.0106,0.88191
1340,-8.66193,0.00017
6440,-3.56168,0.02761
7865,-2.13661,0.10559
7264,-2.73764,0.06079
16386,6.38482,0.99832
18565,8.56393,0.99981
173,-9.82899,5e-05
11126,1.12456,0.75483
17964,7.9629,0.99965
714,-9.28796,9e-05
14104,4.10271,0.98374
1985,-8.0169,0.00033
5816,-4.18571,0.01498
16497,6.49582,0.99849
1810,-8.19191,0.00028
10779,0.77754,0.68515
17438,7.43687,0.99941
17955,7.9539,0.99965
10240,0.23851,0.55935
15313,5.31177,0.99509
9801,-0.20051,0.45004
7096,-2.90565,0.05188
2553,-7.44887,0.00058
17070,7.06885,0.99915
7095,-2.90665,0.05183
13246,3.24466,0.96248
19203,9.20196,0.9999
2712,-7.28986,0.00068
19550,9.54898,0.99993
15919,5.9178,0.99732
14127,4.12571,0.9841
2032,-7.9699,0.00035
11835,1.83359,0.86219
18977,8.97595,0.99987
9241,-0.76054,0.31853
10246,0.24451,0.56083
6819,-3.18266,0.03982
650,-9.35197,9e-05
7926,-2.0756,0.11149
5293,-4.70874,0.00894
6224,-3.77769,0.02236
3233,-6.76884,0.00115
7257,-2.74464,0.06039
7380,-2.62163,0.06776
12361,2.35962,0.9137
8965,-1.03655,0.26182
16987,6.98585,0.99908
17061,7.05985,0.99914
4968,-5.03375,0.00647
19500,9.49897,0.99993
66,-9.936,5e-05
16973,6.97185,0.99906
14967,4.96575,0.99308
13354,3.35267,0.96619
9793,-0.20851,0.44806
12801,2.79964,0.94266
11692,1.69058,0.8443
4804,-5.19776,0.0055
3223,-6.77884,0.00114
12191,2.18961,0.89931
123,-9.87899,5e-05
1357,-8.64493,0.00018
6525,-3.47667,0.02998
10310,0.30852,0.57652
4767,-5.23476,0.0053
5449,-4.55273,0.01043
6559,-3.44267,0.03099
6005,-3.9967,0.01804
12665,2.66363,0.93485
1952,-8.0499,0.00032
18513,8.51193,0.9998
7408,-2.59363,0.06955
9356,-0.64553,0.344
7647,-2.35462,0.0867
9314,-0.68753,0.33458
16667,6.66583,0.99873
9872,-0.12951,0.46767
1130,-8.87194,0.00014
13994,3.9927,0.98188
17567,7.56588,0.99948
14348,4.34672,0.98722
15749,5.74779,0.99682
1618,-8.38392,0.00023
4384,-5.61778,0.00362
12253,2.25161,0.90479
1867,-8.13491,0.00029
15015,5.01375,0.9934
15691,5.68978,0.99663
11814,1.81259,0.85967
13181,3.17966,0.96006
7938,-2.0636,0.11269
5654,-4.34772,0.01277
1313,-8.68893,0.00017
13079,3.07765,0.95596
2322,-7.67988,0.00046
13170,3.16866,0.95964
90,-9.912,5e-05
15789,5.78779,0.99694
16002,6.0008,0.99753
17933,7.9319,0.99964
177,-9.82499,5e-05
12755,2.75364,0.94012
16226,6.22481,0.99802
7220,-2.78164,0.05832
15827,5.82579,0.99706
3722,-6.27981,0.00187
9557,-0.44452,0.39066
11917,1.9156,0.87165
19225,9.22396,0.9999
16437,6.43582,0.9984
10278,0.27651,0.56869
5490,-4.51173,0.01086
4988,-5.01375,0.0066
3475,-6.52683,0.00146
15741,5.73979,0.99679
16515,6.51383,0.99852
7756,-2.24561,0.09573
19050,9.04895,0.99988
13349,3.34767,0.96603
4498,-5.50378,0.00405
17156,7.15486,0.99922
14922,4.92075,0.99276
15913,5.9118,0.9973
13124,3.12266,0.95782
17268,7.26686,0.9993
5528,-4.47372,0.01128
19042,9.04095,0.99988
12972,2.97065,0.95123
4050,-5.9518,0.00259
7730,-2.27161,0.0935
13036,3.03465,0.95412
6882,-3.11966,0.0423
7144,-2.85764,0.05429
6663,-3.33867,0.03427
4265,-5.73679,0.00321
7444,-2.55763,0.07192
6435,-3.56668,0.02747
11703,1.70159,0.84574
12345,2.34362,0.91243
14207,4.20571,0.98531
13678,3.67668,0.97532
18843,8.84194,0.99986
12053,2.0516,0.88611
5336,-4.66573,0.00932
10166,0.16451,0.54103
7414,-2.58763,0.06994
8376,-1.62558,0.16444
9299,-0.70254,0.33125
10142,0.14051,0.53507
11201,1.19956,0.76845
110,-9.89199,5e-05
13046,3.04465,0.95455
10208,0.20651,0.55144
7681,-2.32062,0.08943
8780,-1.22156,0.22766
6491,-3.51068,0.02901
5855,-4.14671,0.01557
10336,0.33452,0.58286
2243,-7.75889,0.00043
1669,-8.33292,0.00024
15991,5.9898,0.9975
9494,-0.50753,0.37577
3669,-6.33282,0.00177
13207,3.20566,0.96105
15699,5.69778,0.99666
6786,-3.21566,0.03858
15964,5.9628,0.99743
15722,5.72079,0.99673
6791,-3.21066,0.03877
7973,-2.0286,0.11623
19651,9.64998,0.99994
15648,5.64678,0.99648
15740,5.73879,0.99679
3771,-6.23081,0.00196
16799,6.79784,0.99889
14724,4.72274,0.99119
15182,5.18076,0.99441
4118,-5.88379,0.00278
9075,-0.92655,0.28363
3662,-6.33982,0.00176
5478,-4.52373,0.01073
11811,1.80959,0.85931
10995,0.99355,0.72979
4898,-5.10376,0.00604
834,-9.16796,0.0001
11288,1.28656,0.78357
16220,6.21881,0.99801
15370,5.36877,0.99536
10137,0.13551,0.53382
18199,8.19791,0.99972
11166,1.16456,0.76216
5647,-4.35472,0.01268
4556,-5.44577,0.0043
6432,-3.56968,0.02739
6930,-3.07165,0.04429
13661,3.65968,0.97491
17935,7.9339,0.99964
14002,4.0007,0.98203
4428,-5.57378,0.00378
19233,9.23196,0.9999
6741,-3.26066,0.03695
5145,-4.85674,0.00772
7084,-2.91765,0.05129
14451,4.44972,0.98845
13594,3.59268,0.97321
1576,-8.42592,0.00022
18608,8.60693,0.99982
18664,8.66293,0.99983
8367,-1.63458,0.1632
15641,5.63978,0.99646
1644,-8.35792,0.00023
18468,8.46692,0.99979
14182,4.18071,0.98494
11330,1.32857,0.7906
15644,5.64278,0.99647
2541,-7.46087,0.00057
18866,8.86494,0.99986
16755,6.75384,0.99883
15301,5.29976,0.99503
16266,6.26481,0.9981
12074,2.0726,0.88821
5936,-4.0657,0.01686
12368,2.36662,0.91425
14017,4.0157,0.98229
455,-9.54698,7e-05
2351,-7.65088,0.00048
1420,-8.58193,0.00019
2476,-7.52588,0.00054
13186,3.18466,0.96025
14645,4.64373,0.99047
14869,4.86774,0.99237
13366,3.36467,0.96658
16853,6.85184,0.99894
9651,-0.35052,0.41326
17391,7.38987,0.99938
6355,-3.64668,0.02541
14839,4.83774,0.99214
16551,6.54983,0.99857
3486,-6.51583,0.00148
353,-9.64898,6e-05
14410,4.40872,0.98798
19843,9.84199,0.99995
2688,-7.31387,0.00067
15349,5.34777,0.99526
17435,7.43387,0.99941
14701,4.69973,0.99098
11805,1.80359,0.85859
17818,7.81689,0.9996
17034,7.03285,0.99912
871,-9.13096,0.00011
12113,2.11161,0.89203
8701,-1.30057,0.21407
11404,1.40257,0.80259
17125,7.12386,0.99919
2368,-7.63388,0.00048
17288,7.28686,0.99932
3301,-6.70084,0.00123
4212,-5.78979,0.00305
15589,5.58778,0.99627
10443,0.44152,0.60862
12547,2.54563,0.92728
1354,-8.64793,0.00018
16703,6.70184,0.99877
4773,-5.22876,0.00533
14520,4.51873,0.98921
13887,3.88569,0.97988
17421,7.41987,0.9994
17418,7.41687,0.9994
14770,4.76874,0.99158
17471,7.46987,0.99943
9171,-0.83054,0.30353
4039,-5.9628,0.00257
109,-9.89299,5e-05
19731,9.72999,0.99994
9980,-0.0215,0.49462
14135,4.13371,0.98423
18709,8.70794,0.99983
4673,-5.32877,0.00483
5326,-4.67573,0.00923
3053,-6.94885,0.00096
1253,-8.74894,0.00016
1038,-8.96395,0.00013
2674,-7.32787,0.00066
7721,-2.28061,0.09274
5861,-4.14071,0.01566
2398,-7.60388,0.0005
13406,3.40467,0.96785
3568,-6.43382,0.0016
4356,-5.64578,0.00352
16505,6.50383,0.9985
500,-9.50198,7e-05
13986,3.9847,0.98174
14684,4.68273,0.99083
11411,1.40957,0.8037
12889,2.88764,0.94723
14384,4.38272,0.98766
17443,7.44187,0.99941
17516,7.51488,0.99946
12033,2.0316,0.88408
4865,-5.13676,0.00584
4237,-5.76479,0.00313
19104,9.10296,0.99989
19935,9.934,0.99995
1582,-8.41992,0.00022
2154,-7.84789,0.00039
13773,3.77169,0.9775
17515,7.51388,0.99945
7575,-2.42662,0.08117
14251,4.24971,0.98593
16311,6.30982,0.99818
5283,-4.71874,0.00885
5906,-4.0957,0.01637
3659,-6.34282,0.00176
18328,8.32692,0.99976
4734,-5.26776,0.00513
19312,9.31097,0.99991
12865,2.86364,0.94602
737,-9.26496,9e-05
5613,-4.38872,0.01226
11316,1.31457,0.78828
18978,8.97695,0.99987
11116,1.11456,0.75298
3584,-6.41782,0.00163
1252,-8.74994,0.00016
14952,4.95075,0.99297
7643,-2.35862,0.08638
1589,-8.41292,0.00022
11626,1.62458,0.83543
12166,2.16461,0.89703
11514,1.51258,0.81944
5848,-4.15371,0.01546
6093,-3.9087,0.01967
17247,7.24586,0.99929
9250,-0.75154,0.32049
868,-9.13396,0.00011
14965,4.96375,0.99306
7421,-2.58063,0.0704
10616,0.61453,0.64897
12106,2.10461,0.89135
17905,7.9039,0.99963
6711,-3.29066,0.03589
10768,0.76654,0.68277
9518,-0.48352,0.38142
7985,-2.0166,0.11747
344,-9.65798,6e-05
2784,-7.21786,0.00073
13988,3.9867,0.98178
10936,0.93455,0.718
5695,-4.30672,0.0133
7783,-2.21861,0.09809
12240,2.23861,0.90366
3017,-6.98485,0.00092
3492,-6.50983,0.00149
11087,1.08555,0.74754
13691,3.68968,0.97563
2729,-7.27286,0.00069
2362,-7.63988,0.00048
9951,-0.0505,0.48738
4007,-5.9948,0.00249
5849,-4.15271,0.01548
11374,1.37257,0.79779
13839,3.83769,0.97891
16960,6.95885,0.99905
2127,-7.87489,0.00038
2352,-7.64988,0.00048
14177,4.17571,0.98487
7679,-2.32262,0.08927
10165,0.16351,0.54079
875,-9.12696,0.00011
5713,-4.28871,0.01354
18684,8.68293,0.99983
8180,-1.82159,0.13924
11614,1.61258,0.83377
17651,7.64988,0.99952
14363,4.36172,0.9874
310,-9.69198,6e-05
323,-9.67898,6e-05
8192,-1.80959,0.14069
1727,-8.27491,0.00025
16676,6.67483,0.99874
87,-9.915,5e-05
12045,2.0436,0.8853
15679,5.67778,0.99659
2681,-7.32087,0.00066
2486,-7.51588,0.00054
5453,-4.54873,0.01047
1083,-8.91895,0.00013
9467,-0.53453,0.36946
13894,3.89269,0.98002
17595,7.59388,0.9995
14093,4.0917,0.98356
249,-9.75299,6e-05
153,-9.84899,5e-05
15315,5.31377,0.9951
18220,8.21891,0.99973
9581,-0.42052,0.39639
14234,4.23271,0.98569
12814,2.81264,0.94336
10832,0.83054,0.69647
12086,2.0846,0.8894
884,-9.11796,0.00011
4435,-5.56678,0.00381
12822,2.82064,0.94378
3849,-6.15281,0.00212
14020,4.0187,0.98234
13898,3.89669,0.9801
12019,2.0176,0.88263
17514,7.51288,0.99945
6731,-3.27066,0.03659
9914,-0.0875,0.47814
4475,-5.52678,0.00396
15004,5.00275,0.99333
19655,9.65398,0.99994
9937,-0.0645,0.48388
5045,-4.95675,0.00699
17945,7.9439,0.99965
38,-9.964,5e-05
18752,8.75094,0.99984
19206,9.20496,0.9999
1953,-8.0489,0.00032
11296,1.29456,0.78492
1462,-8.53993,0.0002
1994,-8.0079,0.00033
7033,-2.96865,0.04886
12042,2.0406,0.88499
15338,5.33677,0.99521
16627,6.62583,0.99868
837,-9.16496,0.0001
10478,0.47652,0.61693
16998,6.99685,0.99909
5984,-4.0177,0.01768
16089,6.0878,0.99773
16727,6.72584,0.9988
11536,1.53458,0.82267
10027,0.0255,0.50637
18984,8.98295,0.99987
8471,-1.53058,0.17791
10733,0.73154,0.67514
15618,5.61678,0.99638
14468,4.46672,0.98865
18862,8.86094,0.99986
10191,0.18951,0.54724
12234,2.23261,0.90314
12357,2.35562,0.91338
18722,8.72094,0.99984
8270,-1.73159,0.15038
5752,-4.24971,0.01407
10638,0.63653,0.65397
546,-9.45597,8e-05
8118,-1.88359,0.13198
7788,-2.21361,0.09853
3215,-6.78684,0.00113
11847,1.84559,0.86361
7463,-2.53863,0.07319
15401,5.39977,0.9955
16781,6.77984,0.99886
10306,0.30452,0.57555
3632,-6.36982,0.00171
14238,4.23671,0.98575
12183,2.18161,0.89859
16593,6.59183,0.99863
16848,6.84684,0.99894
18190,8.18891,0.99972
10795,0.79354,0.68859
15464,5.46277,0.99578
8271,-1.73059,0.15051
8705,-1.29656,0.21474
7303,-2.69863,0.06305
1185,-8.81694,0.00015
7608,-2.39362,0.08366
9610,-0.39152,0.40335
8321,-1.68058,0.15702
16604,6.60283,0.99865
19751,9.74999,0.99994
4625,-5.37677,0.0046
6453,-3.54868,0.02796
13982,3.9807,0.98167
9166,-0.83554,0.30247
13699,3.69768,0.97582
5614,-4.38772,0.01228
18504,8.50293,0.9998
19705,9.70399,0.99994
9894,-0.10751,0.47315
18503,8.50193,0.9998
4764,-5.23776,0.00528
5343,-4.65873,0.00939
7486,-2.51563,0.07477
16004,6.0028,0.99753
8442,-1.55958,0.17371
16420,6.41882,0.99837
17628,7.62688,0.99951
805,-9.19696,0.0001
3705,-6.29681,0.00184
11625,1.62358,0.83529
5961,-4.0407,0.01728
10715,0.71354,0.67118
6694,-3.30767,0.03531
5688,-4.31372,0.01321
1646,-8.35592,0.00023
13807,3.80569,0.97824
5530,-4.47172,0.0113
1347,-8.65493,0.00017
11490,1.48857,0.81586
6063,-3.9387,0.0191
15922,5.9208,0.99732
10707,0.70554,0.66941
10152,0.15051,0.53756
6841,-3.16066,0.04067
2309,-7.69288,0.00046
13957,3.9557,0.98121
13203,3.20166,0.9609
4159,-5.84279,0.00289
17646,7.64488,0.99952
866,-9.13596,0.00011
10796,0.79454,0.68881
2993,-7.00885,0.0009
1529,-8.47292,0.00021
11528,1.52658,0.8215
16011,6.0098,0.99755
5351,-4.65073,0.00946
17494,7.49287,0.99944
7632,-2.36962,0.08552
9400,-0.60153,0.35399
2319,-7.68288,0.00046
8496,-1.50558,0.1816
19546,9.54498,0.99993
6938,-3.06365,0.04463
19097,9.09595,0.99989
15788,5.78679,0.99694
4290,-5.71179,0.0033
16602,6.60083,0.99864
6980,-3.02165,0.04646
18737,8.73594,0.99984
15587,5.58578,0.99626
8783,-1.21856,0.22819
11131,1.12956,0.75576
12646,2.64463,0.93368
8848,-1.15356,0.23984
19584,9.58298,0.99993
9405,-0.59653,0.35514
15087,5.08575,0.99385
9318,-0.68353,0.33547
11571,1.56958,0.82772
7500,-2.50163,0.07574
6537,-3.46467,0.03033
3214,-6.78784,0.00113
17356,7.35487,0.99936
15940,5.9388,0.99737
13684,3.68268,0.97546
15756,5.75479,0.99684
7976,-2.0256,0.11654
7168,-2.83364,0.05553
19541,9.53998,0.99993
1764,-8.23791,0.00026
12615,2.61363,0.93173
3719,-6.28281,0.00186
17583,7.58188,0.99949
16957,6.95585,0.99905
4726,-5.27576,0.00509
8275,-1.72659,0.15102
4273,-5.72879,0.00324
10051,0.0495,0.51237
4544,-5.45777,0.00424
18293,8.29191,0.99975
4986,-5.01575,0.00659
6797,-3.20466,0.03899
6094,-3.9077,0.01969
9950,-0.0515,0.48713
16093,6.0918,0.99774
14079,4.0777,0.98334
15858,5.85679,0.99715
5777,-4.22471,0.01442
7981,-2.0206,0.11706
16451,6.44982,0.99842
3954,-6.0478,0.00236
18619,8.61793,0.99982
5793,-4.20871,0.01465
19697,9.69598,0.99994
8570,-1.43157,0.19285
4484,-5.51778,0.004
4614,-5.38777,0.00455
1417,-8.58493,0.00019
4917,-5.08475,0.00615
17130,7.12886,0.9992
5589,-4.41272,0.01198
15611,5.60978,0.99635
7620,-2.38162,0.08459
6085,-3.9167,0.01952
12771,2.76964,0.94101
3199,-6.80284,0.00111
11921,1.9196,0.87209
8136,-1.86559,0.13405
5184,-4.81774,0.00802
18839,8.83794,0.99985
15461,5.45977,0.99576
16056,6.0548,0.99766
5868,-4.13371,0.01577
8863,-1.13856,0.24259
12630,2.62863,0.93268
18384,8.38292,0.99977
14379,4.37772,0.9876
14496,4.49472,0.98896
12831,2.82964,0.94426
11028,1.02655,0.73625
9507,-0.49452,0.37883
363,-9.63898,7e-05
15578,5.57678,0.99623
17405,7.40387,0.99939
8402,-1.59958,0.16804
13732,3.73069,0.97659
8878,-1.12356,0.24535
19383,9.38197,0.99992
13630,3.62868,0.97414
14210,4.20871,0.98535
6986,-3.01565,0.04672
18360,8.35892,0.99977
2922,-7.07985,0.00084
17835,7.83389,0.9996
14414,4.41272,0.98802
8929,-1.07255,0.25492
15824,5.82279,0.99705
12102,2.10061,0.89096
9288,-0.71354,0.32882
4451,-5.55078,0.00387
6138,-3.86369,0.02056
9282,-0.71954,0.3275
17174,7.17286,0.99923
18874,8.87294,0.99986
55,-9.947,5e-05
13515,3.51368,0.97107
15229,5.22776,0.99466
1634,-8.36792,0.00023
1897,-8.10491,0.0003
14453,4.45172,0.98848
7375,-2.62663,0.06744
8236,-1.76559,0.14609
18368,8.36692,0.99977
14870,4.86874,0.99238
10469,0.46752,0.6148
10441,0.43952,0.60815
19065,9.06395,0.99988
13925,3.9237,0.98062
4423,-5.57878,0.00376
8246,-1.75559,0.14734
18353,8.35192,0.99976
11289,1.28756,0.78373
17147,7.14586,0.99921
12369,2.36762,0.91432
9563,-0.43852,0.39209
15341,5.33977,0.99523
3323,-6.67883,0.00126
5724,-4.27771,0.01368
16763,6.76184,0.99884
5780,-4.22171,0.01446
10752,0.75054,0.6793
8596,-1.40557,0.19693
12212,2.21061,0.9012
11759,1.75759,0.85291
13824,3.82269,0.9786
11128,1.12656,0.7552
6482,-3.51968,0.02876
1010,-8.99195,0.00012
19060,9.05895,0.99988
10497,0.49552,0.62141
19847,9.84599,0.99995
12157,2.15561,0.89619
14294,4.29271,0.98652
3049,-6.95285,0.00095
12223,2.22161,0.90217
9592,-0.40952,0.39903
16802,6.80084,0.99889
12115,2.11361,0.89222
19850,9.84899,0.99995
3100,-6.90185,0.001
3796,-6.20581,0.00201
8580,-1.42157,0.19442
5920,-4.0817,0.0166
19876,9.87499,0.99995
12000,1.9986,0.88065
7979,-2.0226,0.11685
2633,-7.36887,0.00063
457,-9.54498,7e-05
807,-9.19496,0.0001
11656,1.65458,0.83951
6314,-3.68768,0.02442
11298,1.29656,0.78526
9101,-0.90055,0.28894
3004,-6.99785,0.00091
14515,4.51373,0.98916
7336,-2.66563,0.06503
5680,-4.32172,0.0131
10977,0.97555,0.72622
8519,-1.48257,0.18504
12037,2.0356,0.88448
13761,3.75969,0.97724
5016,-4.98575,0.00679
16199,6.19781,0.99797
355,-9.64698,6e-05
16527,6.52583,0.99854
1034,-8.96795,0.00013
3498,-6.50383,0.0015
7369,-2.63263,0.06707
3675,-6.32682,0.00178
13672,3.67068,0.97517
10323,0.32152,0.57969
13908,3.9067,0.98029
7370,-2.63163,0.06713
9173,-0.82854,0.30395
1664,-8.33792,0.00024
1353,-8.64893,0.00018
14793,4.79174,0.99177
13009,3.00765,0.95292
12990,2.98865,0.95206
19062,9.06095,0.99988
233,-9.76899,6e-05
17332,7.33087,0.99935
13020,3.01865,0.95341
6384,-3.61768,0.02614
3248,-6.75384,0.00117
19098,9.09695,0.99989
9816,-0.18551,0.45376
15428,5.42677,0.99562
5127,-4.87474,0.00758
11684,1.68258,0.84325
17039,7.03785,0.99912
13247,3.24566,0.96252
18677,8.67593,0.99983
14744,4.74274,0.99136
1250,-8.75194,0.00016
3163,-6.83884,0.00107
2713,-7.28886,0.00068
3835,-6.16681,0.00209
3265,-6.73684,0.00118
9660,-0.34152,0.41544
5949,-4.0527,0.01708
5448,-4.55373,0.01042
13955,3.9537,0.98118
15660,5.65878,0.99653
1016,-8.98595,0.00013
6796,-3.20566,0.03895
756,-9.24596,0.0001
468,-9.53398,7e-05
14030,4.0287,0.98251
3376,-6.62583,0.00132
9564,-0.43752,0.39233
9222,-0.77954,0.31442
14508,4.50673,0.98909
19808,9.80699,0.99994
18787,8.78594,0.99985
12130,2.12861,0.89365
10001,-0.0005,0.49987
14942,4.94075,0.9929
17234,7.23286,0.99928
40,-9.962,5e-05
6010,-3.9917,0.01813
3426,-6.57583,0.00139
5853,-4.14871,0.01554
6164,-3.83769,0.02109
19671,9.66998,0.99994
710,-9.29196,9e-05
1745,-8.25691,0.00026
14323,4.32172,0.9869
1575,-8.42692,0.00022
8473,-1.52858,0.1782
16019,6.0178,0.99757
4496,-5.50578,0.00405
19994,9.993,0.99995
12445,2.44362,0.92009
2721,-7.28086,0.00069
7388,-2.61363,0.06827
14939,4.93775,0.99288
19763,9.76199,0.99994
19108,9.10696,0.99989
7626,-2.37562,0.08505
7422,-2.57963,0.07046
18124,8.12291,0.9997
8629,-1.37257,0.20221
1534,-8.46792,0.00021
18222,8.22091,0.99973
14101,4.0997,0.98369
9537,-0.46452,0.38591
19696,9.69498,0.99994
8954,-1.04755,0.2597
260,-9.74199,6e-05
18453,8.45192,0.99979
8500,-1.50158,0.18219
5543,-4.45872,0.01144
2975,-7.02685,0.00089
13760,3.75869,0.97722
19273,9.27196,0.99991
7041,-2.96065,0.04924
10562,0.56053,0.63657
10387,0.38552,0.5952
13300,3.29866,0.96438
18242,8.24091,0.99974
6854,-3.14766,0.04118
11493,1.49157,0.81631
13457,3.45567,0.9694
9260,-0.74154,0.32267
14587,4.58573,0.98991
1414,-8.58793,0.00019
6594,-3.40767,0.03206
9208,-0.79354,0.31141
11398,1.39657,0.80164
15243,5.24176,0.99474
5828,-4.17371,0.01516
14536,4.53473,0.98938
9654,-0.34752,0.41398
1239,-8.76294,0.00016
524,-9.47797,8e-05
2217,-7.78489,0.00042
14482,4.48072,0.9888
16127,6.12581,0.99782
4417,-5.58478,0.00374
8984,-1.01755,0.2655
14481,4.47972,0.98879
8483,-1.51858,0.17967
12280,2.27861,0.90709
2084,-7.9179,0.00036
14215,4.21371,0.98542
11870,1.86859,0.8663
8233,-1.76859,0.14572
11980,1.9786,0.87853
19013,9.01195,0.99988
6639,-3.36267,0.03348
9028,-0.97355,0.27417
10355,0.35352,0.58747
2292,-7.70989,0.00045
8572,-1.42957,0.19317
1895,-8.10691,0.0003
25,-9.977,5e-05
19779,9.77799,0.99994
7465,-2.53663,0.07333
1798,-8.20391,0.00027
6405,-3.59668,0.02668
18463,8.46192,0.99979
10059,0.0575,0.51437
2338,-7.66388,0.00047
3720,-6.28181,0.00187
8982,-1.01955,0.26511
5279,-4.72274,0.00881
340,-9.66198,6e-05
9040,-0.96155,0.27657
13026,3.02465,0.95368
19265,9.26396,0.99991
12079,2.0776,0.88871
10212,0.21051,0.55243
12029,2.0276,0.88366
8824,-1.17756,0.23549
10859,0.85754,0.70215
7384,-2.61763,0.06801
2431,-7.57088,0.00051
12252,2.25061,0.9047
6799,-3.20266,0.03907
2465,-7.53688,0.00053
5958,-4.0437,0.01723
587,-9.41497,8e-05
17903,7.9019,0.99963
19496,9.49497,0.99992
4592,-5.40977,0.00445
4588,-5.41377,0.00444
6487,-3.51468,0.0289
6901,-3.10066,0.04308
13863,3.86169,0.9794
11568,1.56658,0.8273
1266,-8.73594,0.00016
14585,4.58373,0.98989
9348,-0.65353,0.34219
7308,-2.69363,0.06335
5022,-4.97975,0.00683
5556,-4.44572,0.01159
14283,4.28171,0.98637
12330,2.32862,0.91122
11140,1.13856,0.75741
2994,-7.00785,0.0009
16421,6.41982,0.99837
13071,3.06965,0.95562
16219,6.21781,0.99801
2447,-7.55488,0.00052
15380,5.37877,0.99541
14712,4.71074,0.99108
8400,-1.60158,0.16776
4798,-5.20376,0.00547
10819,0.81754,0.69371
8159,-1.84259,0.13675
4078,-5.9238,0.00267
6958,-3.04365,0.04549
12970,2.96865,0.95114
3080,-6.92185,0.00099
17348,7.34687,0.99936
1243,-8.75894,0.00016
19191,9.18996,0.9999
634,-9.36797,9e-05
12077,2.0756,0.88851
3610,-6.39182,0.00167
7766,-2.23561,0.0966
3383,-6.61883,0.00133
8804,-1.19756,0.23191
10406,0.40452,0.59977
17102,7.10086,0.99918
18389,8.38792,0.99977
5455,-4.54673,0.01049
2388,-7.61388,0.00049
16968,6.96685,0.99906
14365,4.36372,0.98743
11845,1.84359,0.86337
14113,4.11171,0.98388
4705,-5.29676,0.00498
9776,-0.22551,0.44386
17000,6.99885,0.99909
15269,5.26776,0.99487
7550,-2.45162,0.07932
10350,0.34852,0.58626
13762,3.76069,0.97726
9996,-0.0055,0.49862
3109,-6.89284,0.00101
4468,-5.53378,0.00394
8617,-1.38457,0.20028
9187,-0.81454,0.30692
9381,-0.62053,0.34966
12257,2.25561,0.90513
13152,3.15066,0.95893
11555,1.55358,0.82543
11602,1.60058,0.8321
8870,-1.13156,0.24387
16354,6.35282,0.99826
15554,5.55278,0.99614
6468,-3.53368,0.02837
15914,5.9128,0.9973
14108,4.10671,0.9838
8142,-1.85959,0.13475
2448,-7.55388,0.00052
12888,2.88664,0.94718
8328,-1.67358,0.15795
4566,-5.43577,0.00434
15001,4.99975,0.99331
11976,1.9746,0.8781
19824,9.82299,0.99995
7923,-2.0786,0.11119
4735,-5.26676,0.00513
19714,9.71299,0.99994
16153,6.15181,0.99787
10398,0.39652,0.59785
15836,5.83479,0.99708
14183,4.18171,0.98496
9253,-0.74854,0.32114
11723,1.72159,0.84833
9440,-0.56153,0.36319
1158,-8.84394,0.00014
2982,-7.01985,0.00089
