source_text,target_text
02bb0000001a0012dc89cc68c22c67797e87da2268e31a205288e7b8533df4e4:02bb00000003009201|02bc0000000600060000002a:02bc0000000600060000002a|02bd00000006000200000001:02bd0000000400020101|02be00000006000300000001:02be00000005000302002a|02bf00000006000300000001:02bf00000005000302002a|02c000000006000200000001:02c00000000400020101|02c10000000600060000001c:02c10000000600060000001c|02c2000000060002000f0001,02c200000003008202
02bc0000000600060000002a:02bc0000000600060000002a|02bd00000006000200000001:02bd0000000400020101|02be00000006000300000001:02be00000005000302002a|02bf00000006000300000001:02bf00000005000302002a|02c000000006000200000001:02c00000000400020101|02c10000000600060000001c:02c10000000600060000001c|02c2000000060002000f0001:02c200000003008202|02c30000000a00e5eaddf77b38adba98,02c30000000300e501
02bd00000006000200000001:02bd0000000400020101|02be00000006000300000001:02be00000005000302002a|02bf00000006000300000001:02bf00000005000302002a|02c000000006000200000001:02c00000000400020101|02c10000000600060000001c:02c10000000600060000001c|02c2000000060002000f0001:02c200000003008202|02c30000000a00e5eaddf77b38adba98:02c30000000300e501|02c400000006000500000000,02c400000003008502
02be00000006000300000001:02be00000005000302002a|02bf00000006000300000001:02bf00000005000302002a|02c000000006000200000001:02c00000000400020101|02c10000000600060000001c:02c10000000600060000001c|02c2000000060002000f0001:02c200000003008202|02c30000000a00e5eaddf77b38adba98:02c30000000300e501|02c400000006000500000000:02c400000003008502|02c500000006000200000001,02c50000000400020101
02bf00000006000300000001:02bf00000005000302002a|02c000000006000200000001:02c00000000400020101|02c10000000600060000001c:02c10000000600060000001c|02c2000000060002000f0001:02c200000003008202|02c30000000a00e5eaddf77b38adba98:02c30000000300e501|02c400000006000500000000:02c400000003008502|02c500000006000200000001:02c50000000400020101|02c600000006000500000000,02c600000003008502
02c000000006000200000001:02c00000000400020101|02c10000000600060000001c:02c10000000600060000001c|02c2000000060002000f0001:02c200000003008202|02c30000000a00e5eaddf77b38adba98:02c30000000300e501|02c400000006000500000000:02c400000003008502|02c500000006000200000001:02c50000000400020101|02c600000006000500000000:02c600000003008502|02c700000006000300140001,02c700000003008302
02c10000000600060000001c:02c10000000600060000001c|02c2000000060002000f0001:02c200000003008202|02c30000000a00e5eaddf77b38adba98:02c30000000300e501|02c400000006000500000000:02c400000003008502|02c500000006000200000001:02c50000000400020101|02c600000006000500000000:02c600000003008502|02c700000006000300140001:02c700000003008302|02c8000000120029e933a890926bbe55f31c22de2f4fa23f,02c80000000300a901
02c2000000060002000f0001:02c200000003008202|02c30000000a00e5eaddf77b38adba98:02c30000000300e501|02c400000006000500000000:02c400000003008502|02c500000006000200000001:02c50000000400020101|02c600000006000500000000:02c600000003008502|02c700000006000300140001:02c700000003008302|02c8000000120029e933a890926bbe55f31c22de2f4fa23f:02c80000000300a901|02c900000006000600000017,02c900000006000600000017
02c30000000a00e5eaddf77b38adba98:02c30000000300e501|02c400000006000500000000:02c400000003008502|02c500000006000200000001:02c50000000400020101|02c600000006000500000000:02c600000003008502|02c700000006000300140001:02c700000003008302|02c8000000120029e933a890926bbe55f31c22de2f4fa23f:02c80000000300a901|02c900000006000600000017:02c900000006000600000017|02ca00000006000300000001,02ca000000050003020017
02c400000006000500000000:02c400000003008502|02c500000006000200000001:02c50000000400020101|02c600000006000500000000:02c600000003008502|02c700000006000300140001:02c700000003008302|02c8000000120029e933a890926bbe55f31c22de2f4fa23f:02c80000000300a901|02c900000006000600000017:02c900000006000600000017|02ca00000006000300000001:02ca000000050003020017|02cb00000006000200000001,02cb0000000400020100
02c500000006000200000001:02c50000000400020101|02c600000006000500000000:02c600000003008502|02c700000006000300140001:02c700000003008302|02c8000000120029e933a890926bbe55f31c22de2f4fa23f:02c80000000300a901|02c900000006000600000017:02c900000006000600000017|02ca00000006000300000001:02ca000000050003020017|02cb00000006000200000001:02cb0000000400020100|02cc00000006000300000001,02cc000000050003020017
02c600000006000500000000:02c600000003008502|02c700000006000300140001:02c700000003008302|02c8000000120029e933a890926bbe55f31c22de2f4fa23f:02c80000000300a901|02c900000006000600000017:02c900000006000600000017|02ca00000006000300000001:02ca000000050003020017|02cb00000006000200000001:02cb0000000400020100|02cc00000006000300000001:02cc000000050003020017|02cd00000006000500140000,02cd00000003008502
02c700000006000300140001:02c700000003008302|02c8000000120029e933a890926bbe55f31c22de2f4fa23f:02c80000000300a901|02c900000006000600000017:02c900000006000600000017|02ca00000006000300000001:02ca000000050003020017|02cb00000006000200000001:02cb0000000400020100|02cc00000006000300000001:02cc000000050003020017|02cd00000006000500140000:02cd00000003008502|02ce00000006000600000026,02ce00000006000600000026
02c8000000120029e933a890926bbe55f31c22de2f4fa23f:02c80000000300a901|02c900000006000600000017:02c900000006000600000017|02ca00000006000300000001:02ca000000050003020017|02cb00000006000200000001:02cb0000000400020100|02cc00000006000300000001:02cc000000050003020017|02cd00000006000500140000:02cd00000003008502|02ce00000006000600000026:02ce00000006000600000026|02cf0000001200866db22856dd3b3810e116c18e68f63486,02cf00000003008601
02c900000006000600000017:02c900000006000600000017|02ca00000006000300000001:02ca000000050003020017|02cb00000006000200000001:02cb0000000400020100|02cc00000006000300000001:02cc000000050003020017|02cd00000006000500140000:02cd00000003008502|02ce00000006000600000026:02ce00000006000600000026|02cf0000001200866db22856dd3b3810e116c18e68f63486:02cf00000003008601|02d00000000600050000ff00,02d000000003008502
02ca00000006000300000001:02ca000000050003020017|02cb00000006000200000001:02cb0000000400020100|02cc00000006000300000001:02cc000000050003020017|02cd00000006000500140000:02cd00000003008502|02ce00000006000600000026:02ce00000006000600000026|02cf0000001200866db22856dd3b3810e116c18e68f63486:02cf00000003008601|02d00000000600050000ff00:02d000000003008502|02d100000006000600000016,02d100000006000600000016
02cb00000006000200000001:02cb0000000400020100|02cc00000006000300000001:02cc000000050003020017|02cd00000006000500140000:02cd00000003008502|02ce00000006000600000026:02ce00000006000600000026|02cf0000001200866db22856dd3b3810e116c18e68f63486:02cf00000003008601|02d00000000600050000ff00:02d000000003008502|02d100000006000600000016:02d100000006000600000016|02d200000006000200000001,02d20000000400020100
02cc00000006000300000001:02cc000000050003020017|02cd00000006000500140000:02cd00000003008502|02ce00000006000600000026:02ce00000006000600000026|02cf0000001200866db22856dd3b3810e116c18e68f63486:02cf00000003008601|02d00000000600050000ff00:02d000000003008502|02d100000006000600000016:02d100000006000600000016|02d200000006000200000001:02d20000000400020100|02d30000000a00fb53e32d9648cc87c9,02d30000000300fb01
02cd00000006000500140000:02cd00000003008502|02ce00000006000600000026:02ce00000006000600000026|02cf0000001200866db22856dd3b3810e116c18e68f63486:02cf00000003008601|02d00000000600050000ff00:02d000000003008502|02d100000006000600000016:02d100000006000600000016|02d200000006000200000001:02d20000000400020100|02d30000000a00fb53e32d9648cc87c9:02d30000000300fb01|02d400000006000300000001,02d4000000050003020016
02ce00000006000600000026:02ce00000006000600000026|02cf0000001200866db22856dd3b3810e116c18e68f63486:02cf00000003008601|02d00000000600050000ff00:02d000000003008502|02d100000006000600000016:02d100000006000600000016|02d200000006000200000001:02d20000000400020100|02d30000000a00fb53e32d9648cc87c9:02d30000000300fb01|02d400000006000300000001:02d4000000050003020016|02d500000006000500000000,02d500000003008502
02cf0000001200866db22856dd3b3810e116c18e68f63486:02cf00000003008601|02d00000000600050000ff00:02d000000003008502|02d100000006000600000016:02d100000006000600000016|02d200000006000200000001:02d20000000400020100|02d30000000a00fb53e32d9648cc87c9:02d30000000300fb01|02d400000006000300000001:02d4000000050003020016|02d500000006000500000000:02d500000003008502|02d600000006000300170001,02d600000003008302
02d00000000600050000ff00:02d000000003008502|02d100000006000600000016:02d100000006000600000016|02d200000006000200000001:02d20000000400020100|02d30000000a00fb53e32d9648cc87c9:02d30000000300fb01|02d400000006000300000001:02d4000000050003020016|02d500000006000500000000:02d500000003008502|02d600000006000300170001:02d600000003008302|02d700000006000300000001,02d7000000050003020016
02d100000006000600000016:02d100000006000600000016|02d200000006000200000001:02d20000000400020100|02d30000000a00fb53e32d9648cc87c9:02d30000000300fb01|02d400000006000300000001:02d4000000050003020016|02d500000006000500000000:02d500000003008502|02d600000006000300170001:02d600000003008302|02d700000006000300000001:02d7000000050003020016|02d800000006000300080001,02d800000003008302
02d200000006000200000001:02d20000000400020100|02d30000000a00fb53e32d9648cc87c9:02d30000000300fb01|02d400000006000300000001:02d4000000050003020016|02d500000006000500000000:02d500000003008502|02d600000006000300170001:02d600000003008302|02d700000006000300000001:02d7000000050003020016|02d800000006000300080001:02d800000003008302|02d900000006000200000001,02d90000000400020100
02d30000000a00fb53e32d9648cc87c9:02d30000000300fb01|02d400000006000300000001:02d4000000050003020016|02d500000006000500000000:02d500000003008502|02d600000006000300170001:02d600000003008302|02d700000006000300000001:02d7000000050003020016|02d800000006000300080001:02d800000003008302|02d900000006000200000001:02d90000000400020100|02da00000006000600000027,02da00000006000600000027
02d400000006000300000001:02d4000000050003020016|02d500000006000500000000:02d500000003008502|02d600000006000300170001:02d600000003008302|02d700000006000300000001:02d7000000050003020016|02d800000006000300080001:02d800000003008302|02d900000006000200000001:02d90000000400020100|02da00000006000600000027:02da00000006000600000027|02db0000002200fb4c9b0337cc1c8175a0d7ff0c2b0b541ecf3008856bd17dfa6e7c488633eba721,02db0000000300fb01
02d500000006000500000000:02d500000003008502|02d600000006000300170001:02d600000003008302|02d700000006000300000001:02d7000000050003020016|02d800000006000300080001:02d800000003008302|02d900000006000200000001:02d90000000400020100|02da00000006000600000027:02da00000006000600000027|02db0000002200fb4c9b0337cc1c8175a0d7ff0c2b0b541ecf3008856bd17dfa6e7c488633eba721:02db0000000300fb01|02dc0000000600050000ff00,02dc00000003008502
02d600000006000300170001:02d600000003008302|02d700000006000300000001:02d7000000050003020016|02d800000006000300080001:02d800000003008302|02d900000006000200000001:02d90000000400020100|02da00000006000600000027:02da00000006000600000027|02db0000002200fb4c9b0337cc1c8175a0d7ff0c2b0b541ecf3008856bd17dfa6e7c488633eba721:02db0000000300fb01|02dc0000000600050000ff00:02dc00000003008502|02dd00000006000200000001,02dd0000000400020101
02d700000006000300000001:02d7000000050003020016|02d800000006000300080001:02d800000003008302|02d900000006000200000001:02d90000000400020100|02da00000006000600000027:02da00000006000600000027|02db0000002200fb4c9b0337cc1c8175a0d7ff0c2b0b541ecf3008856bd17dfa6e7c488633eba721:02db0000000300fb01|02dc0000000600050000ff00:02dc00000003008502|02dd00000006000200000001:02dd0000000400020101|02de0000001200708237f8d7f0f92ca85b244df7d04576f8,02de0000000300f001
02d800000006000300080001:02d800000003008302|02d900000006000200000001:02d90000000400020100|02da00000006000600000027:02da00000006000600000027|02db0000002200fb4c9b0337cc1c8175a0d7ff0c2b0b541ecf3008856bd17dfa6e7c488633eba721:02db0000000300fb01|02dc0000000600050000ff00:02dc00000003008502|02dd00000006000200000001:02dd0000000400020101|02de0000001200708237f8d7f0f92ca85b244df7d04576f8:02de0000000300f001|02df00000006000300000001,02df000000050003020027
02d900000006000200000001:02d90000000400020100|02da00000006000600000027:02da00000006000600000027|02db0000002200fb4c9b0337cc1c8175a0d7ff0c2b0b541ecf3008856bd17dfa6e7c488633eba721:02db0000000300fb01|02dc0000000600050000ff00:02dc00000003008502|02dd00000006000200000001:02dd0000000400020101|02de0000001200708237f8d7f0f92ca85b244df7d04576f8:02de0000000300f001|02df00000006000300000001:02df000000050003020027|02e00000000600050000ff00,02e000000003008502
02da00000006000600000027:02da00000006000600000027|02db0000002200fb4c9b0337cc1c8175a0d7ff0c2b0b541ecf3008856bd17dfa6e7c488633eba721:02db0000000300fb01|02dc0000000600050000ff00:02dc00000003008502|02dd00000006000200000001:02dd0000000400020101|02de0000001200708237f8d7f0f92ca85b244df7d04576f8:02de0000000300f001|02df00000006000300000001:02df000000050003020027|02e00000000600050000ff00:02e000000003008502|02e100000006000600000030,02e100000006000600000030
02db0000002200fb4c9b0337cc1c8175a0d7ff0c2b0b541ecf3008856bd17dfa6e7c488633eba721:02db0000000300fb01|02dc0000000600050000ff00:02dc00000003008502|02dd00000006000200000001:02dd0000000400020101|02de0000001200708237f8d7f0f92ca85b244df7d04576f8:02de0000000300f001|02df00000006000300000001:02df000000050003020027|02e00000000600050000ff00:02e000000003008502|02e100000006000600000030:02e100000006000600000030|02e2000000060005002cff00,02e200000003008502
02dc0000000600050000ff00:02dc00000003008502|02dd00000006000200000001:02dd0000000400020101|02de0000001200708237f8d7f0f92ca85b244df7d04576f8:02de0000000300f001|02df00000006000300000001:02df000000050003020027|02e00000000600050000ff00:02e000000003008502|02e100000006000600000030:02e100000006000600000030|02e2000000060005002cff00:02e200000003008502|02e30000000600060000000f,02e30000000600060000000f
02dd00000006000200000001:02dd0000000400020101|02de0000001200708237f8d7f0f92ca85b244df7d04576f8:02de0000000300f001|02df00000006000300000001:02df000000050003020027|02e00000000600050000ff00:02e000000003008502|02e100000006000600000030:02e100000006000600000030|02e2000000060005002cff00:02e200000003008502|02e30000000600060000000f:02e30000000600060000000f|02e40000001a00b247743284ecf3163e994f22303e5c52167c9fb20639397312,02e40000000300b201
